depmap_id,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000132,ACH-000291,ACH-000430,ACH-000443,ACH-000524,ACH-000527,ACH-000574,ACH-000617,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000704,ACH-000713,ACH-000719,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001063,ACH-001151,ACH-001374,ACH-001418,ACH-001630,ACH-002140,ACH-002149,ACH-002181,ACH-002182
PHA 793887 (GDSC1:301),num,Drug Screen,GDSC1_AUC,,0.713009017,0.973875098,0.992663578,0.960721021,0.810780074,0.989948964,0.924507183,0.911781283,0.718539036,0.878730246,0.869841358,0.466695037,0.924084511,0.90707738,0.858276738,0.943536205,0.659811314,0.775769657,,0.902713364,0.976440654,0.924069607,,,0.249904052,0.956600199,,0.68276768,0.977504721,0.991954001,0.980296058
PI 103 (GDSC1:302),num,Drug Screen,GDSC1_AUC,,0.461903422,0.683642533,0.633449365,0.793720432,0.9669515,0.955852858,0.809294086,0.861926532,0.47671085,0.654944388,0.732786548,0.371138895,0.614363742,0.603444975,0.563078983,0.860243822,0.980904888,0.570466991,0.526946475,0.720054483,0.810987256,0.812907625,0.948372528,0.89538951,0.314859072,0.793625957,,0.636115225,0.381364433,,0.755679271
PIK 93 (GDSC1:303),num,Drug Screen,GDSC1_AUC,0.990371835,0.78089743,0.934792858,0.811407979,0.80626321,0.861716383,0.909444741,0.779116754,0.787589651,0.757802729,0.857461151,0.815493771,0.718792932,0.849437739,0.691928016,0.800973101,0.836167726,0.78276564,0.863174599,0.805231137,0.975216628,0.973689667,0.970914329,0.960915502,0.86349197,0.681817845,0.877332281,0.772787072,0.807217316,0.777207606,0.979227872,0.855806569
SB 52334 (GDSC1:304),num,Drug Screen,GDSC1_AUC,0.99737005,0.761560783,0.994425637,0.915316423,0.813090428,0.941498663,0.964851639,0.89385999,0.992785536,0.951061092,0.95692757,0.936822169,0.792207707,0.986784878,0.950742647,0.986203706,0.990528142,0.927350757,0.76447374,0.979889354,0.975755322,0.975248004,0.988341405,0.99245577,0.972465793,0.990701617,0.956935038,0.956719459,0.96159127,0.716925935,0.914436736,0.957790615
TPCA-1 (GDSC1:305),num,Drug Screen,GDSC1_AUC,0.982483186,0.752735385,0.963450629,0.782151646,0.724870178,0.883125516,0.942284785,0.707636266,0.949995992,0.862560751,0.876272072,0.788006696,0.636282593,0.844307479,0.902299345,0.845112613,0.985584019,0.908788807,0.809050218,0.806817962,0.956003361,0.788725822,0.966875709,0.978937961,0.905505411,0.453495912,0.824252404,0.914370434,0.89063287,0.776091556,0.975370913,0.950152313
FEDRATINIB (GDSC1:306),num,Drug Screen,GDSC1_AUC,,0.854158107,0.988130237,0.897887041,0.947577401,,0.992882691,0.932548518,0.888320058,0.882416136,0.722861006,0.8739193,0.649089894,0.84242831,0.92414034,0.913463463,0.941959504,0.965959381,0.887429051,,0.968519485,0.985161278,0.994673445,,,0.65147015,0.981028919,,0.897658699,0.749235405,0.990720416,0.943564825
EXEL-2880 (GDSC1:308),num,Drug Screen,GDSC1_AUC,0.996612554,0.653877148,0.878253216,0.621757716,0.733624316,0.821678181,0.873672143,0.766617134,0.775136399,0.764011316,0.704178571,0.748556297,0.434811597,0.727806721,0.589890962,0.663636104,0.744959275,0.659462854,0.750941933,0.700219147,0.828427187,0.691417939,0.955253364,0.804221073,0.741566146,0.479282731,0.747517012,0.708955722,0.710264948,0.403894069,0.834632946,0.727527546
Y-39983 (GDSC1:309),num,Drug Screen,GDSC1_AUC,0.984650588,0.933227852,0.98738388,,0.993836312,0.966443266,0.993788416,0.990810304,0.98056058,0.974337998,0.99025295,0.976132052,0.609382899,0.974156222,0.79960119,0.902872899,0.992026662,0.989198263,,0.923737478,0.959796171,0.939600106,0.984121353,0.987634524,0.906235129,0.98074713,,0.996252492,0.900453164,0.977606274,0.993701257,0.897714197
YM 201636 (GDSC1:310),num,Drug Screen,GDSC1_AUC,0.994949247,0.901767259,0.957601718,0.886579268,0.95212083,0.942161106,0.925489714,0.793051798,0.897872751,0.912846845,0.90525489,0.910843816,0.876100983,0.973208497,0.91524955,0.84506892,0.997197572,0.968824185,0.911128659,0.943842802,0.990233349,0.991985052,0.91249782,0.945950247,0.978217455,0.864964292,0.896359228,0.982081595,0.950518526,0.853280715,0.951061766,0.964028024
ASP-4130 (GDSC1:312),num,Drug Screen,GDSC1_AUC,,0.970874844,,0.980736694,0.992028549,0.975613098,0.977548555,0.996402504,,,0.970680344,0.987372054,,0.97672473,,0.963699158,0.992072123,0.995266298,0.982524432,0.982505177,0.896263308,0.99912422,,,0.971212591,0.966851837,,,0.987659643,0.973947503,,0.979660429
WYE-125132 (GDSC1:317),num,Drug Screen,GDSC1_AUC,0.666602883,0.412486822,0.895083473,0.645934816,0.716437973,0.54753548,0.502972974,,0.625895948,0.67831058,0.760526438,0.640201823,0.452430807,0.800953602,0.74019854,0.693773043,0.639277473,0.720966152,0.548972173,0.574116452,0.751226023,0.533255644,0.585581813,,0.724550078,0.553656713,0.433040925,0.656351373,0.466810942,0.291927793,0.73848361,0.466259422
MK 0457 (GDSC1:32),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.782161159,,,0.780332749,,,,,,,,,,0.960439566,,,,,,,,0.649389173,,
GSK 690693 (GDSC1:326),num,Drug Screen,GDSC1_AUC,,,0.967553498,0.982093279,0.946421704,0.938709015,0.991715472,0.975007843,0.946921238,0.665133903,,0.984798099,,0.968077575,0.939174063,0.959044368,0.913655193,,0.961190654,0.778274125,,0.9990933,,0.976342139,0.946523885,0.77074951,0.951607971,,0.989213065,0.922526837,0.991503184,0.992839116
SNX 2112 (GDSC1:328),num,Drug Screen,GDSC1_AUC,0.976639364,0.603753978,0.813717853,,0.722423079,0.638398337,0.947143919,0.943423893,0.813224352,0.853856947,0.9006364,0.945835016,0.308565177,0.858909781,0.657116141,0.305263829,0.892211074,0.575873688,0.835741332,0.589291105,0.896953487,0.5492106,0.96910793,,0.709615209,0.300483944,,0.883934721,0.569543669,0.338837172,0.618655062,0.908496909
QL-XI-92 (GDSC1:329),num,Drug Screen,GDSC1_AUC,,0.966920529,0.984718337,,0.962676446,0.975214331,0.978156743,0.998768554,,0.912832021,,0.993014115,0.944739288,0.979498106,0.904081856,0.942425416,0.986800659,0.988602679,0.977582956,0.973232756,,,0.988364894,,0.957812822,0.853584647,0.994417465,,0.94832361,0.987353589,0.983951135,0.981444398
XMD13-2 (GDSC1:330),num,Drug Screen,GDSC1_AUC,,0.902594301,0.990452397,0.940664464,0.953668129,0.947947357,0.993554994,0.99856573,0.997417781,0.912535199,0.986800343,0.959194783,0.883510423,0.982834643,0.979483294,0.961063429,0.995849272,0.964220174,0.98987489,0.963412065,,0.997739551,,,0.966513628,0.919238886,0.962939157,0.946123093,0.91435003,0.942190333,0.988932912,0.961046426
QL-X-138 (GDSC1:331),num,Drug Screen,GDSC1_AUC,,,0.889451994,0.891764492,0.881495026,,0.969571931,0.906735431,0.890832298,0.743645208,0.752176608,0.809169792,,0.842177727,0.855127198,,,0.79730382,0.640944405,,,0.965649522,0.897894879,0.961984778,,0.501358721,0.854108954,,0.67684406,0.519959206,0.97839691,0.843954093
XMD15-27 (GDSC1:332),num,Drug Screen,GDSC1_AUC,,0.997311291,0.998531146,,0.966361468,0.98541745,,,,,0.994834997,0.997024838,0.924963905,0.990170402,0.988157929,0.973888812,0.999169949,,,0.994125554,,,0.981917088,,0.994631899,0.965474073,,0.987845227,0.996311437,0.981710016,0.997406787,0.999360465
T0901317 (GDSC1:333),num,Drug Screen,GDSC1_AUC,,0.988631601,0.994351763,0.998173235,0.956748907,0.982411301,,,0.998402318,,0.991711429,0.997056912,0.975369543,0.99219881,0.998044656,0.959404085,0.975019913,0.996336879,,0.992182336,0.672399533,0.98506097,0.983612367,0.988953213,,0.972043414,0.975328476,0.972688035,0.98347238,,0.979692237,0.999573922
IMATINIB (GDSC1:34),num,Drug Screen,GDSC1_AUC,,,,,,,,,,,,,,,,,,,,,,0.915705018,,,,,,,,,,
EX 527 (GDSC1:341),num,Drug Screen,GDSC1_AUC,0.980189025,0.973818236,,,,0.972796149,0.967766688,0.99530373,,,,0.995274571,0.964841535,0.992902359,,,0.976436672,0.974417648,0.993474848,0.990780301,0.976642761,,0.994929702,0.997020792,,0.921167446,,0.992269066,0.998117029,0.971796186,,0.993252439
TENOVIN-6 (GDSC1:342),num,Drug Screen,GDSC1_AUC,0.969274934,0.81328634,0.897915967,0.855501269,0.82947064,0.816539737,0.673794161,,0.892386256,0.866005684,0.853442784,0.860191698,0.690565844,0.869743288,0.910204628,0.879641681,0.927458138,0.890171218,0.768441975,0.818889984,0.964880489,0.779177947,0.850597384,0.847123874,0.869488087,0.751268303,0.839547603,0.788853796,0.593029499,0.615527867,0.889350982,0.710175501
THZ-2-49 (GDSC1:344),num,Drug Screen,GDSC1_AUC,0.999667063,0.431212585,0.767057229,0.678671196,0.965123972,0.675876011,0.841705402,0.814444154,0.927397868,0.840956833,0.843790821,0.942942557,0.321072686,0.788744955,0.944662548,0.455226767,0.869192316,0.686918967,0.533577129,0.671422353,0.664484546,0.755998549,,,0.578905962,0.410017995,0.97838571,0.970661161,0.986943839,0.914775102,0.841878849,
CDK9 INHIBITOR (GDSC1:345),num,Drug Screen,GDSC1_AUC,,0.952629835,0.977059249,,0.988668861,0.949322965,0.966968617,0.942608992,,0.988765187,0.998252101,0.969354999,0.924050374,0.983378129,0.923287799,0.970727911,,0.984253807,0.981256832,0.975929289,,0.978520875,0.966263813,0.985822616,0.984744571,0.898192213,0.977057675,0.979141323,0.992713573,0.961383147,0.990185167,0.991759022
THZ-2-102-1 (GDSC1:346),num,Drug Screen,GDSC1_AUC,0.999831901,0.226320162,0.586831878,0.609269985,0.546686429,0.686979648,0.664247906,0.726596179,0.706538881,0.497649143,0.547202014,0.66469409,0.158113292,0.673754831,0.839404345,0.314681742,0.688097398,0.643496236,0.680433619,0.512227514,0.757451708,0.606004783,0.995184863,0.817818778,0.541082099,0.263002713,0.670613961,0.994498009,0.498169467,0.130773055,0.691178685,0.716819483
NVP-TAE 684 (GDSC1:35),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.847659478,,,0.731256986,,,,,,,,,,0.960881492,,,,,,,,0.776302612,,
AT7867 (GDSC1:356),num,Drug Screen,GDSC1_AUC,,0.908259026,0.979452789,,0.991024696,0.919675953,0.927032732,,0.936054238,0.990699231,0.989461346,0.990230955,0.657795177,,0.812378255,0.9915608,0.925327248,0.941605401,0.957093265,0.928430429,0.94166418,0.901903048,0.925407024,0.867349208,,0.704450124,0.970012112,0.97011394,0.740799918,0.768560051,0.954533029,0.91152783
CI-1033 (GDSC1:362),num,Drug Screen,GDSC1_AUC,0.818789032,0.602545203,,0.775303262,0.807334645,0.970985131,0.877457627,0.948858765,0.811339638,0.758975312,0.845326785,0.790416806,0.815756596,0.926491886,0.916475203,0.972584915,0.943480975,0.684849266,0.654910549,0.957455592,0.91167611,0.93045811,0.944234582,0.834163273,0.957741963,0.689000622,0.590537305,0.773594658,0.905656539,0.646898954,0.793178809,0.878939275
PF-00299804 (GDSC1:363),num,Drug Screen,GDSC1_AUC,0.729337028,0.763377857,0.95621129,0.702143327,0.783695435,0.92878054,0.85098092,0.948733779,0.751336805,0.814986983,0.714564768,0.767144615,0.758375484,0.932454381,0.866935442,0.889849529,0.943379596,0.764579771,0.624991092,0.85562728,0.903456353,0.820919241,0.952735343,0.837520019,0.968805863,0.765058285,0.545048717,0.765402615,0.712387085,0.730484914,0.722953621,0.839193054
TWS119 (GDSC1:366),num,Drug Screen,GDSC1_AUC,0.845797016,0.705099923,0.988028181,0.81693721,0.765827537,0.873534244,0.930333731,,0.779608948,0.739410861,0.727093916,0.887764084,0.789046454,0.901806719,0.836558909,0.938879895,0.881229316,0.786767725,0.749631211,0.77186844,0.844439846,0.977035275,0.977265177,0.763380354,0.850147207,0.618145464,0.740926322,0.895443605,0.786043571,0.821507983,0.960772787,0.77772701
CRIZOTINIB (GDSC1:37),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.977954186,,,0.924423308,,,,,,,,,,0.955315493,,,,,,,,,,
TORIN 2 (GDSC1:371),num,Drug Screen,GDSC1_AUC,0.611026036,0.304336835,0.773711411,0.515563005,0.53412078,0.443884442,0.414028256,0.983850559,0.553187347,0.535729676,0.59974928,,0.352999649,0.633851869,0.631627133,0.568918094,0.476101794,0.356545188,,0.500621314,0.861063179,,,0.506570088,0.654171934,,0.334580265,,0.243224229,,0.675955634,0.450380857
PILARALISIB (GDSC1:372),num,Drug Screen,GDSC1_AUC,0.940620145,0.862453049,0.907803708,0.939742248,0.917045791,0.914131961,0.892664243,0.984405879,0.907651603,0.92144989,0.947794609,0.895082146,0.923325322,0.931403306,0.960502848,0.904049925,0.925966105,0.918531606,0.912771516,0.955452733,0.960357825,0.972713312,0.93337554,0.935438559,,0.873338938,0.788601343,0.946083305,0.957670826,0.985563594,0.915769315,0.96656182
GSK1059615 (GDSC1:374),num,Drug Screen,GDSC1_AUC,0.640099364,0.450561178,0.763288724,0.633367693,0.59208238,0.575885252,0.574048179,0.909387575,0.63102295,0.628363916,0.603170404,0.716689958,0.474244194,0.786715285,0.60576727,0.745730633,0.535217329,0.474625634,0.514624091,0.590499463,0.826532302,0.706379578,0.567029266,0.481741891,0.687851671,0.328412593,0.459986287,0.625795497,0.538621359,0.479075002,0.625457228,0.560536604
SAR245409 (GDSC1:375),num,Drug Screen,GDSC1_AUC,0.933209775,0.760200969,0.954730452,0.956342681,0.967277357,0.952331372,0.929449123,,0.938084452,0.967026745,0.97556973,0.98779221,0.952964893,0.963390197,0.985063286,0.945671779,0.936595605,0.946105387,0.976887761,0.972566848,0.957518689,,0.990643082,0.971657977,,0.957046873,0.932298669,0.986884198,0.942465651,0.890566295,0.974601921,0.991043684
"BRIVANIB, BMS-540215 (GDSC1:376)",num,Drug Screen,GDSC1_AUC,0.984683608,0.867837807,0.946601276,0.955257893,0.971646606,0.953067632,0.890283668,,0.945624502,0.990199628,0.95051863,0.963436079,0.876131852,0.97303649,0.988810151,0.944816462,0.928382735,0.992196853,0.97307319,0.947797456,0.950618084,0.977651465,0.985674406,0.956541044,0.983090875,0.975349825,0.946312925,0.955622798,0.852557743,0.94949707,0.974569108,0.975789706
AZ-10353926 (GDSC1:38),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.922922292,,,0.961396474,,,,,,,,,,0.907520223,,,,,,,,0.817103764,,
BIBF-1120 (GDSC1:380),num,Drug Screen,GDSC1_AUC,0.930149908,0.725952343,0.966203688,0.798769162,0.935193506,0.874917504,0.852240927,,0.814850283,0.917521812,0.689831477,0.950129445,0.705363004,0.923283104,0.86344835,0.862747388,0.823736083,0.966082007,0.856891728,0.827589001,0.915505438,0.933846192,0.855433387,0.810095469,0.904582252,0.713339989,0.838649795,0.932008011,0.845234032,0.61106264,0.865686362,0.972739906
AST-1306 (GDSC1:381),num,Drug Screen,GDSC1_AUC,0.791642054,0.598773252,0.854048121,0.692948909,0.694965769,0.898036162,0.772624251,0.913441005,0.640947249,0.789406108,0.716997404,0.718704421,0.787632792,0.892126409,0.779916161,0.77924159,0.855421518,0.676308802,0.689500755,0.829437963,0.889859642,0.794690727,0.829401956,0.762905736,0.840007509,0.676940836,0.522168596,0.608271274,0.784005003,0.571485184,0.642387415,0.742935376
APITOLISIB (GDSC1:382),num,Drug Screen,GDSC1_AUC,0.619870453,0.460578401,0.817899431,0.621089602,0.641064159,0.639070263,0.572802318,0.956419781,0.597557943,0.650627315,0.643112151,0.554943185,0.491396318,0.788181062,0.66569868,0.69882378,0.520970575,0.670529673,0.589391941,0.591766691,0.860430925,0.669300046,0.540942885,,0.673500569,0.397407819,0.42545043,0.542321531,0.499791565,0.27804262,0.616205822,0.62502397
LIMK1 INHIBITOR BMS4 (GDSC1:406),num,Drug Screen,GDSC1_AUC,0.986448136,0.977181205,0.987380144,,0.994890873,0.945646155,0.871211857,0.999526431,0.987422979,,0.986872401,0.996731458,,0.963429156,0.992408569,,0.978749977,0.992251492,,0.976674794,0.986202857,0.948111394,0.993509469,0.976243527,0.91760131,,0.95396177,0.958767843,0.970188405,0.752159124,,
KB NB 142-70 (GDSC1:407),num,Drug Screen,GDSC1_AUC,0.8621699,0.74551642,0.939800824,0.929067745,0.841367926,0.960960304,0.824590205,0.995269844,0.902711875,0.948525359,0.8520241,0.926329714,0.697453601,0.904532741,0.87933162,0.908478142,0.916823131,0.870568979,0.877044095,0.930119996,0.970292002,0.86892897,0.897408684,0.839884741,0.883140587,0.760108667,0.866831377,0.829136923,0.731461844,0.791408858,0.977086379,0.864009043
PF-543 (GDSC1:408),num,Drug Screen,GDSC1_AUC,0.999906754,0.996094165,,0.992203733,0.987756054,,,0.997483287,,,0.996953572,,,,0.991735937,,,,,,,0.997174463,0.999626452,0.983041836,0.997227247,0.999713939,0.990742279,,,0.984376605,0.99691165,0.998237126
"EEF2K INHIBITOR, A-484954 (GDSC1:409)",num,Drug Screen,GDSC1_AUC,0.980731296,0.996643381,,0.998312035,0.991338027,,,0.999818302,0.990237587,,0.994227395,0.998445138,0.997431405,,0.974928414,,,0.996115702,0.999085264,,,,,0.98986833,,0.999883421,,0.996914423,0.986614343,0.983993104,,0.999355274
NSC 83265 (GDSC1:41),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.902631162,,,0.920672002,,,,,,,,,,0.869901742,,,,,,,,0.705693533,,
"METAP2 INHIBITOR, A832234 (GDSC1:410)",num,Drug Screen,GDSC1_AUC,0.984186737,0.846526706,0.99017692,0.939404517,0.944895611,0.930860456,0.964258783,0.985374591,0.933313804,0.917069237,,0.985814324,0.897652017,0.991170806,0.941813078,0.90800038,,0.930044683,0.972855997,0.939085856,0.895886252,0.964006229,0.94876112,0.947343881,0.946688116,0.816014946,0.957335011,0.971212465,0.819096935,0.85446276,0.989017966,0.933200138
VENETOCLAX (GDSC1:412),num,Drug Screen,GDSC1_AUC,,,,,,,,,,,,,,0.956404025,,,,,,,,,,,,,0.978092047,,,,,
CPI-613 (GDSC1:415),num,Drug Screen,GDSC1_AUC,0.832385663,0.779423082,0.957287056,0.854964799,0.944665583,0.813522585,0.89235307,0.869047181,0.898424034,0.943306364,0.89303408,0.943069255,,,0.955313636,0.82058411,0.840314973,0.877981107,0.914816236,0.965203197,0.914990616,0.965829343,0.889502717,0.953504084,0.985750812,0.816181978,0.88633093,0.984399977,0.957722748,0.914930812,0.939390898,0.950152285
CAY10566 (GDSC1:416),num,Drug Screen,GDSC1_AUC,0.9967236,0.991440569,,0.964602995,0.999713117,0.991820021,0.998064488,0.995831963,0.951693071,0.995124174,0.976274162,,0.926064833,0.995848693,0.937397266,0.995530704,0.945158433,0.995956472,0.958177152,0.998753836,,0.777369896,0.991643869,0.988636123,0.977566696,0.97708291,0.983574408,0.989592152,0.693435152,,0.984563854,0.952848619
9-??-D-ARABINOFURANOSYL GUANINE (GDSC1:427),num,Drug Screen,GDSC1_AUC,,,,,,,,0.999589641,,,,,0.952937946,0.993133841,,,0.998027972,,0.982116596,,0.963901899,,0.986971132,,,0.981428687,0.97350796,0.978936139,,0.975979393,0.999960932,
PEMETREXED (GDSC1:428),num,Drug Screen,GDSC1_AUC,0.970839472,0.94247082,0.999344245,0.974929731,0.992769291,,,,0.971976967,,0.978838114,0.921795832,0.827527573,0.982636834,,0.775694993,,0.988950094,,0.910218734,0.968017099,0.933461883,0.92098085,0.994060431,,,,0.988337025,0.804536804,,,
ALISERTIB (GDSC1:431),num,Drug Screen,GDSC1_AUC,0.90521224,0.58959993,,0.900105824,0.83625494,,,0.972225581,0.940887935,0.832882466,,0.944803241,0.691808831,0.963382494,0.881933144,0.866155808,0.919765331,0.680168353,,0.978947496,,0.964155662,0.913042163,0.882922901,0.922655493,0.655414569,0.838684088,0.967368549,0.797694755,0.740549624,0.970350393,0.912784172
FLAVOPIRIDOL (GDSC1:432),num,Drug Screen,GDSC1_AUC,0.592591021,0.418649175,0.88285211,0.874249155,0.613336654,0.73681573,0.723748794,0.71988874,0.653205461,0.790802495,0.665256779,0.733052744,0.552459898,0.73510326,0.66800801,0.606109474,0.857529286,0.721431,0.694727866,0.84842061,0.774075423,0.704809063,0.766006852,0.717818611,0.716886443,0.399036857,0.651436283,0.85828201,0.468599261,0.484572734,0.896538428,0.693918313
C-75 (GDSC1:435),num,Drug Screen,GDSC1_AUC,0.989971476,0.958436396,,0.988381242,0.98303239,,,,0.966316266,0.917685885,0.974239103,,,,0.96343633,0.973771378,0.989203892,0.977757703,,,,,0.946824494,,,0.832794381,0.929189157,,,0.936479744,,0.966072563
"CAP-232, TT-232, TLN-232 (GDSC1:436)",num,Drug Screen,GDSC1_AUC,0.978886296,0.997070258,0.989789487,0.945151114,0.998046033,0.960305897,0.973891015,0.9639448,0.869989874,0.958032496,0.959131853,0.954698196,0.912411746,0.985584844,0.914614499,0.981477547,0.985276899,0.947356247,,0.935904622,0.984913724,0.948754762,0.964053081,0.964314982,0.962938474,0.934030176,0.981414786,,0.95468767,0.908835911,0.985820003,
TRICHOSTATIN A (GDSC1:437),num,Drug Screen,GDSC1_AUC,0.64527035,0.614039018,0.995260074,0.936009557,0.851467191,0.728555588,0.809325522,0.856445406,0.73413749,0.740953201,0.640598969,0.904245087,0.605726952,0.878041172,0.871534589,0.671520955,0.874156814,0.966296878,0.816888462,0.830768349,0.794848095,0.782845231,0.844634907,0.855352903,0.88360994,0.422501996,0.811131054,0.929700828,0.567205694,0.730051597,0.765260964,0.785662351
FARYDAK (GDSC1:438),num,Drug Screen,GDSC1_AUC,0.416338773,0.61149019,0.935774341,0.807670433,0.722451441,0.580903422,0.650401674,0.693510926,0.479040615,0.56387475,0.501098488,0.740635643,0.471696189,0.650622858,0.606358108,0.454399497,0.811903471,0.833792879,0.709328914,0.533180101,0.713043893,0.486978103,0.792713948,0.642839291,0.4617748,0.15671307,0.622994686,0.908395998,0.371083554,0.609067149,0.478778763,0.5871598
LCL161 (GDSC1:439),num,Drug Screen,GDSC1_AUC,,,,,0.878109138,,,,0.917884481,,,,,,,0.896920521,,0.900035732,,0.490291435,0.928215211,,0.965355709,,,,0.963903339,,,,0.972019084,
IMD-0354 (GDSC1:442),num,Drug Screen,GDSC1_AUC,0.776837289,0.431903179,0.705798914,0.586322053,0.615585786,0.664827857,0.509282033,0.780758038,0.655953061,0.501021572,0.600697247,0.839372262,0.477987476,0.655844975,0.736714753,0.727053504,0.556755587,0.492703063,0.539496138,0.759161529,0.741082709,0.485512764,0.436972602,0.595894225,0.890204497,0.276672351,0.49497088,0.691755312,0.451036447,0.531903647,0.821751555,0.512104696
MIM 1 (GDSC1:446),num,Drug Screen,GDSC1_AUC,,0.759464964,0.978250653,0.929838629,0.902363503,0.911304111,0.918521376,0.912461212,0.736890867,0.91375295,0.918519928,0.813851129,0.935282593,0.800745265,0.893340191,0.870080949,0.897586553,0.886111441,0.947444326,0.966631216,0.902377216,0.905868513,0.909584831,0.889051123,0.880414042,0.731658629,0.920011324,0.956700022,0.816792662,0.786077251,,0.901675388
ETP-45835 (GDSC1:447),num,Drug Screen,GDSC1_AUC,0.973650889,0.947070524,0.95991381,0.996982418,0.992339303,,0.960185897,,0.968035154,0.994158989,0.987706334,0.971466926,0.977328953,0.996102979,0.996708941,0.972570482,0.953097901,,,0.969642409,0.937403342,,0.959193034,0.958733999,0.980948424,0.947584217,,0.966489398,0.963687004,0.905531221,0.965954809,
CD532 (GDSC1:449),num,Drug Screen,GDSC1_AUC,0.832137838,0.588061676,0.902567144,0.896682459,0.870807788,0.662482142,0.617459756,0.866756071,0.831392371,0.874163659,0.814542367,0.860719033,0.719440953,0.941287593,0.940382142,0.750840501,0.8691315,0.841746246,0.752592104,0.862636898,0.903647952,0.780788168,0.690087801,0.800442439,0.80443088,0.678317056,0.709607696,0.712091842,0.693871353,0.761266841,0.882468784,0.781724538
GAMMA-SECRETASE INHIBITOR 1 (GDSC1:45),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.845573097,,,0.85623555,,,,,,,,,,0.868313024,,,,,,,,0.841672659,,
NSC319726 (GDSC1:461),num,Drug Screen,GDSC1_AUC,0.547823026,0.434517631,0.909367532,0.648374342,0.505538444,0.603056749,0.863689267,0.749386674,0.605422054,,,0.280885727,0.517016395,0.810752176,0.848018777,0.686140102,0.891664035,0.616768752,0.885878662,0.822959221,0.880385962,0.757391045,0.63520008,0.795858683,,0.571924302,0.752189695,0.832959265,0.324563128,0.448677323,0.833329313,0.816312257
ARRY-520 (GDSC1:474),num,Drug Screen,GDSC1_AUC,0.593263953,0.200978838,,,0.466138401,0.84542642,0.890036505,0.871404488,0.852473958,0.854598643,0.780792602,0.818755854,0.522712485,0.692280916,0.781929127,0.52875022,0.921048162,0.609742973,0.732087187,0.679377215,0.855756445,0.785943351,0.839378854,0.82573495,0.733716762,0.689524661,0.637936213,0.930375041,0.771337793,0.627733181,0.864449767,0.867276044
SB 505124 (GDSC1:476),num,Drug Screen,GDSC1_AUC,0.724824662,0.738748837,,0.939216256,0.800606764,0.812464599,0.989342495,0.936665921,0.888867237,0.751785687,0.851923223,0.829743282,0.729834632,0.979836008,0.999550451,0.956025659,,0.929501355,0.997414473,0.961090826,0.973279908,0.98524107,0.905199133,0.937925246,0.935640518,0.949550072,0.873380131,0.956934979,0.921168877,0.740520364,0.966258986,
A-83-01 (GDSC1:477),num,Drug Screen,GDSC1_AUC,0.937992213,0.907889009,0.980479017,,0.908683614,0.89511029,0.966317181,0.920435989,0.885483076,0.907114877,0.890705777,0.869290472,0.917079779,0.943397594,0.912067641,0.929114568,0.98594112,0.917226643,0.904266808,0.919723633,0.992696928,0.966935697,0.953298485,0.91988621,0.900350422,0.950088721,0.942241959,0.93960866,0.94053879,0.919393817,0.937881526,0.904660577
LDN-193189 (GDSC1:478),num,Drug Screen,GDSC1_AUC,0.956859284,0.634857206,0.815379395,0.740658406,0.797146302,0.828597127,0.773412413,0.815911796,0.725817881,0.796563469,0.677318351,0.695406946,0.689476518,0.813261943,0.694995646,0.638120454,0.791955098,0.732768932,0.827242343,0.774252632,0.663477213,0.69624649,0.796795006,,0.755284015,0.57731316,0.927537997,0.794864376,0.715756135,0.588185602,0.809592595,0.722185928
SU-11248 (GDSC1:5),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.937221619,,,0.898717802,,,,,,,,,,0.939117776,,,,,,,,0.773608136,,
DASATINIB (GDSC1:51),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.527849604,,,0.771967767,,,,,,,,,,0.938484868,,,,,,,,0.423760948,,
GNF-2 (GDSC1:52),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.981081502,,,0.942015723,,,,,,,,,,,,,,,,,,,,
CGP 60474 (GDSC1:53),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.713651184,,,0.861259628,,,,,,,,,,0.914040474,,,,,,,,0.549392482,,
CGP-082996 (GDSC1:54),num,Drug Screen,GDSC1_AUC,,,,,,,,,0.893427616,,,0.923749208,,,,,,,,,,0.990116912,,,,,,,,0.916572792,,
FINGOLIMOD HYDROCHLORIDE; GILENYA; TDI-132; IMUSERA; GILENIA (GDSC1:546),num,Drug Screen,GDSC1_AUC,0.901068566,0.743152116,0.953555303,0.866580788,0.819507318,0.772272039,0.919711736,0.820044797,0.792370571,0.891093027,0.821638206,0.84803169,0.89863526,0.953590265,0.892785392,0.756889749,0.874784851,0.834963188,0.818865628,0.896629707,0.89554949,0.831289817,0.892014021,0.91012188,0.819930151,0.776611962,0.831837506,0.948434418,0.60456777,0.80473641,0.818691228,0.779387882
